index,stadium_name,lon,lat,attendance
1066,MCH Arena,55.87177805,9.857520727,7939
1067,Right to Dream Park,56.1327356,10.196762,2863
1068,HDS Arena,55.70270425,12.57226378,3017
1069,EWII Park (Odense),55.2613291,9.4877072,8107
1070,Aalborg Portland Park,56.1169164,8.951716477,5148
1071,Brøndby Stadion,55.81619865,12.35303259,25848
1072,Telia Parken,55.7211638,12.3686863,17167
1073,Aalborg Portland Park,55.397745,10.35022493,5067
1074,CASA Arena Horsens,57.05203525,9.898599342,9604
1075,Ceres Park,55.6503299,12.4170778,10768
1076,Brøndby Stadion,55.70270425,12.57226378,25730
1077,Right to Dream Park,57.05203525,9.898599342,10124
1078,MCH Arena,55.87177805,9.857520727,11432
1079,Sydbank Park,56.1327356,10.196762,6342
1080,Telia Parken,55.6503299,12.4170778,16379
1081,Vejle Stadion,55.81619865,12.35303259,4168
1082,Sydbank Park,56.1169164,8.951716477,5122
1083,MCH Arena,55.2613291,9.4877072,7123
1084,Right to Dream Park,55.70270425,12.57226378,2139
1085,Hjørring Stadion (Hjørring),None,None,3084
1086,Telia Parken,55.7137241,9.556157838,11890
1087,BioNutria Park Randers,55.2613291,9.4877072,6437
1088,Aalborg Portland Park,56.1169164,8.951716477,N/A
1089,Blue Water Arena,55.81619865,12.35303259,4105
1090,CASA Arena Horsens,57.45771145,9.998467524,2635
1091,Nature Energy Park,55.70270425,12.57226378,5738
1092,Ceres Park,56.46607165,10.01015413,8314
1093,Brøndby Stadion,57.05203525,9.898599342,18785
1094,HDS Arena,55.48194305,8.438397123,3511
1095,Sydbank Park,55.87177805,9.857520727,5035
1096,MCH Arena,55.397745,10.35022493,6612
1097,Right to Dream Park,56.1327356,10.196762,1908
1098,BioNutria Park Randers,55.6503299,12.4170778,3333
1099,HDS Arena,55.7211638,12.3686863,4168
1100,Telia Parken,55.2613291,9.4877072,12012
1101,Vejle Stadion,56.1169164,8.951716477,10254
1102,Ceres Park,55.81619865,12.35303259,8346
1103,Blue Water Arena,56.46607165,10.01015413,4015
1104,Vejle Stadion,55.7211638,12.3686863,7519
1105,CASA Arena Horsens,55.70270425,12.57226378,3330
1106,Nature Energy Park,55.7137241,9.556157838,9389
1107,Brøndby Stadion,56.1327356,10.196762,19225
1108,Hjørring Stadion (Hjørring),55.48194305,8.438397123,6415
1109,Nord Energi Arena,55.7137241,9.556157838,2738
1110,HDS Arena,55.87177805,9.857520727,1623
1111,Aalborg Portland Park,55.397745,10.35022493,5145
1112,Telia Parken,55.6503299,12.4170778,27248
1113,BioNutria Park Randers,57.45771145,9.998467524,7052
1114,MCH Arena,57.45771145,9.998467524,5032
1115,Blue Water Arena,55.7211638,12.3686863,4450
1116,Sydbank Park,57.05203525,9.898599342,4750
1117,Right to Dream Park,55.70270425,12.57226378,2662
1118,BioNutria Park Randers,56.46607165,10.01015413,3690
1119,Ceres Park,56.1169164,8.951716477,15778
1120,Brøndby Stadion,55.48194305,8.438397123,13743
1121,Nature Energy Park,55.2613291,9.4877072,4646
1122,CASA Arena Horsens,55.81619865,12.35303259,3023
1123,HDS Arena,56.46607165,10.01015413,2898
1124,Right to Dream Park,56.1327356,10.196762,2494
1125,Vejle Stadion,55.6503299,12.4170778,6362
1126,Nord Energi Arena,55.397745,10.35022493,5161
1127,Telia Parken,55.87177805,9.857520727,11544
1128,MCH Arena,55.7211638,12.3686863,4906
1129,Aalborg Portland Park,55.81619865,12.35303259,5001
1130,CASA Arena Horsens,55.7137241,9.556157838,7612
1131,Sydbank Park,57.45771145,9.998467524,4782
1132,Nature Energy Park,55.70270425,12.57226378,5364
1133,BioNutria Park Randers,56.1169164,8.951716477,4506
1134,Blue Water Arena,57.05203525,9.898599342,9841
1135,Ceres Park,55.87177805,9.857520727,7417
1136,Brøndby Stadion,55.2613291,9.4877072,14211
1137,Blue Water Arena,55.397745,10.35022493,4425
1138,Right to Dream Park,56.46607165,10.01015413,2312
1139,Nord Energi Arena,55.48194305,8.438397123,1686
1140,CASA Arena Horsens,56.1327356,10.196762,5410
1141,Brøndby Stadion,55.6503299,12.4170778,16501
1142,MCH Arena,55.48194305,8.438397123,10973
1143,Aalborg Portland Park,55.81619865,12.35303259,5716
1144,Vejle Stadion,57.45771145,9.998467524,5154
1145,BioNutria Park Randers,55.87177805,9.857520727,2617
1146,Sydbank Park,55.6503299,12.4170778,5785
1147,HDS Arena,56.1169164,8.951716477,3426
1148,Telia Parken,57.05203525,9.898599342,22025
1149,Ceres Park,55.7137241,9.556157838,15418
1150,Nature Energy Park,56.46607165,10.01015413,4365
1151,Vejle Stadion,55.2613291,9.4877072,3204
1152,MCH Arena,55.7211638,12.3686863,6092
1153,Nord Energi Arena,55.70270425,12.57226378,2554
1154,Blue Water Arena,56.1327356,10.196762,4867
1155,Aalborg Portland Park,55.397745,10.35022493,5739
1156,Brøndby Stadion,55.7137241,9.556157838,11626
1157,Right to Dream Park,56.1169164,8.951716477,2207
1158,Sydbank Park,57.45771145,9.998467524,5312
1159,Nature Energy Park,55.48194305,8.438397123,9530
1160,HDS Arena,57.05203525,9.898599342,1261
1161,CASA Arena Horsens,55.6503299,12.4170778,3622
1162,Telia Parken,55.81619865,12.35303259,14129
1163,Aalborg Portland Park,55.2613291,9.4877072,8629
1164,MCH Arena,55.397745,10.35022493,5032
1165,Blue Water Arena,55.7211638,12.3686863,4719
1166,Right to Dream Park,55.87177805,9.857520727,3574
1167,Nord Energi Arena,55.70270425,12.57226378,1618
1168,BioNutria Park Randers,57.05203525,9.898599342,3523
1169,Vejle Stadion,56.1169164,8.951716477,9138
1170,Ceres Park,55.48194305,8.438397123,9535
1171,Brøndby Stadion,55.81619865,12.35303259,12185
1172,Sydbank Park,57.45771145,9.998467524,4024
1173,CASA Arena Horsens,56.46607165,10.01015413,2441
1174,HDS Arena,55.7137241,9.556157838,1636
1175,BioNutria Park Randers,56.1327356,10.196762,2679
1176,Telia Parken,55.6503299,12.4170778,12856
1177,Aalborg Portland Park,55.2613291,9.4877072,6071
1178,MCH Arena,55.87177805,9.857520727,10106
1179,Nature Energy Park,55.7211638,12.3686863,4005
1180,Nord Energi Arena,56.46607165,10.01015413,1304
1181,Brøndby Stadion,55.70270425,12.57226378,20731
1182,Right to Dream Park,57.05203525,9.898599342,2634
1183,Ceres Park,56.1169164,8.951716477,7370
1184,Blue Water Arena,55.397745,10.35022493,7022
1185,Vejle Stadion,57.45771145,9.998467524,5584
1186,Brøndby Stadion,55.6503299,12.4170778,12452
1187,CASA Arena Horsens,55.81619865,12.35303259,12452
1188,HDS Arena,56.1327356,10.196762,1707
1189,BioNutria Park Randers,55.48194305,8.438397123,2366
1190,Aalborg Portland Park,55.7137241,9.556157838,6047
1191,MCH Arena,55.6503299,12.4170778,6855
1192,Nature Energy Park,55.87177805,9.857520727,4127
1193,Vejle Stadion,55.7211638,12.3686863,3736
1194,HDS Arena,56.46607165,10.01015413,1649
1195,Nord Energi Arena,57.05203525,9.898599342,1101
1196,Right to Dream Park,56.1169164,8.951716477,2144
1197,Sydbank Park,55.397745,10.35022493,6235
1198,Telia Parken,55.7137241,9.556157838,18553
1199,Ceres Park,55.7211638,12.3686863,4212
1200,Blue Water Arena,57.45771145,9.998467524,2862
1201,Nature Energy Park,55.81619865,12.35303259,4346
1202,Sydbank Park,55.2613291,9.4877072,2673
1203,BioNutria Park Randers,55.70270425,12.57226378,2401
1204,CASA Arena Horsens,56.1327356,10.196762,3217
1205,Brøndby Stadion,55.48194305,8.438397123,8512
1206,Ceres Park,55.397745,10.35022493,4420
1207,MCH Arena,55.2613291,9.4877072,7034
1208,HDS Arena,56.46607165,10.01015413,1012
1209,Nord Energi Arena,55.87177805,9.857520727,1053
1210,Aalborg Portland Park,55.6503299,12.4170778,4666
1211,Telia Parken,56.1327356,10.196762,11193
1212,Vejle Stadion,56.1169164,8.951716477,6994
1213,Right to Dream Park,55.7211638,12.3686863,2044
1214,Nature Energy Park,57.45771145,9.998467524,4404
1215,BioNutria Park Randers,57.05203525,9.898599342,2725
1216,Blue Water Arena,55.70270425,12.57226378,2654
1217,CASA Arena Horsens,55.7137241,9.556157838,2741
1218,Sydbank Park,55.81619865,12.35303259,5142
1219,Brøndby Stadion,55.397745,10.35022493,11781
1220,Ceres Park,56.46607165,10.01015413,3495
1221,Ceres Park,55.48194305,8.438397123,5579
1222,Vejle Stadion,55.87177805,9.857520727,3109
1223,HDS Arena,55.2613291,9.4877072,1430
1224,Aalborg Portland Park,55.6503299,12.4170778,4724
1225,Right to Dream Park,56.1327356,10.196762,6658
1226,Telia Parken,56.1327356,10.196762,15164
1227,Nord Energi Arena,55.7137241,9.556157838,1453
1228,Sydbank Park,55.7211638,12.3686863,5275
1229,Right to Dream Park,57.05203525,9.898599342,1724
1230,CASA Arena Horsens,55.81619865,12.35303259,2511
1231,Nature Energy Park,55.70270425,12.57226378,5907
1232,Cepheus Park Randers (Randers),57.45771145,9.998467524,5411
1233,Blue Water Arena,55.2613291,9.4877072,7016
1234,MCH Arena,55.81619865,12.35303259,7442
1235,Aalborg Portland Park,55.87177805,9.857520727,7678
1236,Vejle Stadion,55.397745,10.35022493,3045
1237,HDS Arena,56.46607165,10.01015413,2045
1238,CASA Arena Horsens,55.48194305,8.438397123,N/A
1239,Ceres Park,56.1169164,8.951716477,11787
1240,Brøndby Stadion,57.05203525,9.898599342,12472
1241,Telia Parken,55.7137241,9.556157838,11116
1242,Aalborg Portland Park,55.7211638,12.3686863,6346
1243,Blue Water Arena,55.87177805,9.857520727,3718
1244,Sydbank Park,56.1327356,10.196762,4236
1245,Nord Energi Arena,55.6503299,12.4170778,2059
1246,Telia Parken,55.70270425,12.57226378,13906
1247,Nature Energy Park,57.05203525,9.898599342,11166
1248,MCH Arena,55.48194305,8.438397123,6840
1249,HDS Arena,55.2613291,9.4877072,2014
1250,Vejle Stadion,57.45771145,9.998467524,3309
1251,Cepheus Park Randers (Randers),55.70270425,12.57226378,8353
1252,Sydbank Park,55.397745,10.35022493,4753
1253,Right to Dream Park,56.1169164,8.951716477,8353
1254,Brøndby Stadion,55.7211638,12.3686863,14152
1255,Ceres Park,55.7137241,9.556157838,7958
1256,Aalborg Portland Park,56.46607165,10.01015413,6821
1257,Nord Energi Arena,55.2613291,9.4877072,1245
1258,MCH Arena,55.81619865,12.35303259,7132
1259,Nature Energy Park,55.6503299,12.4170778,6366
1260,Blue Water Arena,56.1327356,10.196762,6612
1261,CASA Arena Horsens,57.05203525,9.898599342,5017
1262,Telia Parken,57.45771145,9.998467524,16143
1263,Brøndby Stadion,56.1169164,8.951716477,11679
1264,MCH Arena,55.397745,10.35022493,6675
1265,Nord Energi Arena,55.48194305,8.438397123,1495
1266,Aalborg Portland Park,55.87177805,9.857520727,3767
1267,Telia Parken,55.70270425,12.57226378,13050
1268,Sydbank Park,55.6503299,12.4170778,4287
1269,Ceres Park,56.1169164,8.951716477,6103
1270,CASA Arena Horsens,57.45771145,9.998467524,4023
1271,Cepheus Park Randers (Randers),57.05203525,9.898599342,2755
1272,HDS Arena,55.70270425,12.57226378,3634
1273,Vejle Stadion,55.2613291,9.4877072,4092
1274,Blue Water Arena,56.1327356,10.196762,6162
1275,Nature Energy Park,55.87177805,9.857520727,11154
1276,Right to Dream Park,56.46607165,10.01015413,5886
1277,Vejle Stadion,55.7211638,12.3686863,4153
1278,Nord Energi Arena,55.7137241,9.556157838,3088
1279,HDS Arena,55.48194305,8.438397123,2096
1280,Right to Dream Park,55.397745,10.35022493,2389
1281,Brøndby Stadion,55.81619865,12.35303259,19086
1282,MCH Arena,55.7137241,9.556157838,8035
1283,Sydbank Park,57.45771145,9.998467524,5214
1284,Aalborg Portland Park,55.7211638,12.3686863,N/A
1285,Ceres Park,55.81619865,12.35303259,7736
1286,CASA Arena Horsens,55.6503299,12.4170778,3776
1287,Blue Water Arena,56.1169164,8.951716477,9511
1288,Telia Parken,55.2613291,9.4877072,25321
1289,Cepheus Park Randers (Randers),57.05203525,9.898599342,3757
1290,Nature Energy Park,56.1327356,10.196762,6039
1291,CASA Arena Horsens,55.87177805,9.857520727,2633
1292,Vejle Stadion,55.48194305,8.438397123,6035
1293,HDS Arena,55.70270425,12.57226378,2299
1294,Cepheus Park Randers (Randers),56.46607165,10.01015413,3908
1295,Right to Dream Park,55.397745,10.35022493,7111
1296,MCH Arena,55.87177805,9.857520727,10124
1297,Blue Water Arena,55.7137241,9.556157838,5601
1298,Aalborg Portland Park,55.7211638,12.3686863,5075
1299,Nord Energi Arena,56.46607165,10.01015413,2157
1300,Ceres Park,55.81619865,12.35303259,9086
1301,Sydbank Park,56.1169164,8.951716477,5798
1302,Brøndby Stadion,55.48194305,8.438397123,13177
1303,Telia Parken,57.05203525,9.898599342,10230
1304,Right to Dream Park,57.45771145,9.998467524,2413
1305,Aalborg Portland Park,56.1327356,10.196762,6326
1306,Sydbank Park,55.2613291,9.4877072,4372
1307,Telia Parken,55.6503299,12.4170778,33134
1308,Nature Energy Park,55.70270425,12.57226378,4653
1309,Blue Water Arena,55.81619865,12.35303259,5014
1310,Nature Energy Park,57.05203525,9.898599342,8724
1311,Cepheus Park Randers (Randers),55.2613291,9.4877072,3252
1312,Ceres Park,55.70270425,12.57226378,10118
1313,MCH Arena,55.397745,10.35022493,7343
1314,Brøndby Stadion,55.48194305,8.438397123,9251
1315,Cepheus Park Randers (Randers),55.397745,10.35022493,7216
1316,Right to Dream Park,56.46607165,10.01015413,4365
1317,Blue Water Arena,56.1327356,10.196762,8319
1318,Brøndby Stadion,56.1169164,8.951716477,7468
1319,Telia Parken,55.6503299,12.4170778,26164
1320,MCH Arena,56.46607165,10.01015413,8291
1321,Nature Energy Park,55.81619865,12.35303259,14246
1322,Ceres Park,55.48194305,8.438397123,12310
1323,Brøndby Stadion (Brøndby),55.6503299,12.4170778,16773
1324,MCH Arena (Herning),55.70270425,12.57226378,7310
1325,Sydbank Park (Haderslev),56.1169164,8.951716477,4734
1326,CASA Arena Horsens (Horsens),55.397745,10.35022493,1653
1327,Lyngby Stadion (Lyngby),56.1327356,10.196762,2971
1328,Nature Energy Park (Odense),55.6503299,12.4170778,9067
1329,Brøndby Stadion (Brøndby),None,None,13056
1330,DS Arena (Hobro),56.1169164,8.951716477,4236
1331,Telia Parken (København),55.2613291,9.4877072,16053
1332,JYSK park (Silkeborg),55.87177805,9.857520727,3535
1333,Aalborg Portland Park (Aalborg),55.7813228,12.50571451,4355
1334,Blue Water Arena (Esbjerg),55.397745,10.35022493,4452
1335,Cepheus Park Randers (Randers),55.6503299,12.4170778,5984
1336,MCH Arena (Herning),56.63315375,9.817017588,6142
1337,Nature Energy Park (Odense),55.70270425,12.57226378,6339
1338,Lyngby Stadion (Lyngby),56.184187,9.575152258,3168
1339,CASA Arena Horsens (Horsens),57.05203525,9.898599342,3565
1340,DS Arena (Hobro),55.48194305,8.438397123,2812
1341,Right to Dream Park (Farum),56.46607165,10.01015413,1982
1342,Ceres Park (Århus),56.1169164,8.951716477,11739
1343,Brøndby Stadion (Brøndby),55.397745,10.35022493,13689
1344,Aalborg Portland Park (Aalborg),55.7813228,12.50571451,5885
1345,JYSK park (Silkeborg),55.87177805,9.857520727,3468
1346,Sydbank Park (Haderslev),56.63315375,9.817017588,7417
1347,Cepheus Park Randers (Randers),55.81619865,12.35303259,3111
1348,Blue Water Arena (Esbjerg),56.1327356,10.196762,4454
1349,Brøndby Stadion (Brøndby),55.6503299,12.4170778,15148
1350,MCH Arena (Herning),57.05203525,9.898599342,7965
1351,Lyngby Stadion (Lyngby),56.184187,9.575152258,5475
1352,Telia Parken (København),55.2613291,9.4877072,15747
1353,Nature Energy Park (Odense),56.46607165,10.01015413,6978
1354,Right to Dream Park (Farum),55.48194305,8.438397123,2030
1355,Aalborg Portland Park (Aalborg),55.6503299,12.4170778,4380
1356,CASA Arena Horsens (Horsens),56.1169164,8.951716477,3179
1357,DS Arena (Hobro),55.7813228,12.50571451,4186
1358,Sydbank Park (Haderslev),55.70270425,12.57226378,5160
1359,Cepheus Park Randers (Randers),55.397745,10.35022493,5118
1360,Right to Dream Park (Farum),55.81619865,12.35303259,2107
1361,JYSK park (Silkeborg),57.05203525,9.898599342,3277
1362,Blue Water Arena (Esbjerg),55.87177805,9.857520727,3396
1363,MCH Arena (Herning),56.63315375,9.817017588,6978
1364,Brøndby Stadion (Brøndby),55.2613291,9.4877072,11349
1365,Ceres Park (Århus),56.46607165,10.01015413,7162
1366,DS Arena (Hobro),55.81619865,12.35303259,2274
1367,Lyngby Stadion (Lyngby),56.184187,9.575152258,3226
1368,Blue Water Arena (Esbjerg),55.48194305,8.438397123,3849
1369,Sydbank Park (Haderslev),56.1169164,8.951716477,5028
1370,Brøndby Stadion (Brøndby),55.6503299,12.4170778,14145
1371,Telia Parken (København),56.1327356,10.196762,11316
1372,CASA Arena Horsens (Horsens),56.63315375,9.817017588,2709
1373,Nature Energy Park (Odense),55.7813228,12.50571451,7337
1374,Right to Dream Park (Farum),55.48194305,8.438397123,2529
1375,Ceres Park (Århus),55.2613291,9.4877072,10420
1376,Cepheus Park Randers (Randers),55.6503299,12.4170778,4021
1377,CASA Arena Horsens (Horsens),55.70270425,12.57226378,1234
1378,Aalborg Portland Park (Aalborg),55.87177805,9.857520727,11645
1379,MCH Arena (Herning),55.397745,10.35022493,10944
1380,Sydbank Park (Haderslev),55.81619865,12.35303259,4743
1381,Ceres Park (Århus),56.1327356,10.196762,10235
1382,Blue Water Arena (Esbjerg),56.46607165,10.01015413,3422
1383,Lyngby Stadion (Lyngby),55.87177805,9.857520727,4139
1384,DS Arena (Hobro),57.05203525,9.898599342,5428
1385,Brøndby Stadion (Brøndby),56.1169164,8.951716477,14648
1386,JYSK park (Silkeborg),55.2613291,9.4877072,3502
1387,Nature Energy Park (Odense),56.1327356,10.196762,10441
1388,DS Arena (Hobro),55.48194305,8.438397123,2453
1389,Right to Dream Park (Farum),55.7813228,12.50571451,3031
1390,JYSK park (Silkeborg),56.63315375,9.817017588,2452
1391,Blue Water Arena (Esbjerg),55.6503299,12.4170778,5907
1392,Telia Parken (København),56.184187,9.575152258,24464
1393,Cepheus Park Randers (Randers),55.397745,10.35022493,3379
1394,Lyngby Stadion (Lyngby),56.63315375,9.817017588,3093
1395,Telia Parken (København),55.81619865,12.35303259,18393
1396,Ceres Park (Århus),56.184187,9.575152258,9149
1397,Aalborg Portland Park (Aalborg),55.48194305,8.438397123,5083
1398,MCH Arena (Herning),55.70270425,12.57226378,8618
1399,Sydbank Park (Haderslev),56.46607165,10.01015413,6067
1400,CASA Arena Horsens (Horsens),55.7813228,12.50571451,1954
1401,Right to Dream Park (Farum),55.70270425,12.57226378,3090
1402,DS Arena (Hobro),56.1327356,10.196762,2734
1403,Blue Water Arena (Esbjerg),57.05203525,9.898599342,3718
1404,Brøndby Stadion (Brøndby),56.1169164,8.951716477,21746
1405,Nature Energy Park (Odense),55.2613291,9.4877072,6442
1406,Cepheus Park Randers (Randers),55.87177805,9.857520727,9748
1407,JYSK park (Silkeborg),55.81619865,12.35303259,4773
1408,Aalborg Portland Park (Aalborg),56.63315375,9.817017588,6086
1409,CASA Arena Horsens (Horsens),55.48194305,8.438397123,2241
1410,Sydbank Park (Haderslev),55.6503299,12.4170778,4863
1411,Ceres Park & Arena (Århus),55.397745,10.35022493,22175
1412,Telia Parken (København),56.46607165,10.01015413,13872
1413,Lyngby Stadion (Lyngby),56.184187,9.575152258,8547
1414,MCH Arena (Herning),57.05203525,9.898599342,7140
1415,Blue Water Arena (Esbjerg),55.87177805,9.857520727,4637
1416,DS Arena (Hobro),55.2613291,9.4877072,1970
1417,Nature Energy Park (Odense),56.1316074,10.19619138,5915
1418,Lyngby Stadion (Lyngby),55.70270425,12.57226378,2907
1419,Brøndby Stadion (Brøndby),55.7813228,12.50571451,17558
1420,Sydbank Park (Haderslev),56.1169164,8.951716477,3843
1421,Ceres Park & Arena (Århus),55.48194305,8.438397123,13884
1422,Blue Water Arena (Esbjerg),56.63315375,9.817017588,3164
1423,Cepheus Park Randers (Randers),55.397745,10.35022493,2909
1424,Nature Energy Park (Odense),55.7813228,12.50571451,6237
1425,Right to Dream Park (Farum),55.6503299,12.4170778,3230
1426,Aalborg Portland Park (Aalborg),55.2613291,9.4877072,6305
1427,Telia Parken (København),56.1316074,10.19619138,11394
1428,JYSK park (Silkeborg),55.48194305,8.438397123,5432
1429,Cepheus Park Randers (Randers),56.46607165,10.01015413,4156
1430,CASA Arena Horsens (Horsens),55.397745,10.35022493,1826
1431,DS Arena (Hobro),55.81619865,12.35303259,1733
1432,Ceres Park & Arena (Århus),57.05203525,9.898599342,6291
1433,Lyngby Stadion (Lyngby),55.70270425,12.57226378,4046
1434,Brøndby Stadion (Brøndby),56.184187,9.575152258,12392
1435,MCH Arena (Herning),56.46607165,10.01015413,11422
1436,Right to Dream Park (Farum),55.87177805,9.857520727,1441
1437,Sydbank Park (Haderslev),56.63315375,9.817017588,3712
1438,Aalborg Portland Park (Aalborg),56.1316074,10.19619138,4048
1439,JYSK park (Silkeborg),55.7813228,12.50571451,2876
1440,Telia Parken (København),55.6503299,12.4170778,11512
1441,Ceres Park & Arena (Århus),56.1169164,8.951716477,14043
1442,Nature Energy Park (Odense),55.81619865,12.35303259,6392
1443,Lyngby Stadion (Lyngby),55.2613291,9.4877072,4419
1444,Telia Parken (København),57.05203525,9.898599342,29310
1445,Cepheus Park Randers (Randers),56.184187,9.575152258,2057
1446,CASA Arena Horsens (Horsens),55.70270425,12.57226378,1690
1447,Blue Water Arena (Esbjerg),56.1316074,10.19619138,4608
1448,Aalborg Portland Park (Aalborg),55.397745,10.35022493,4520
1449,MCH Arena (Herning),55.7813228,12.50571451,6612
1450,DS Arena (Hobro),55.70270425,12.57226378,1356
1451,JYSK park (Silkeborg),56.46607165,10.01015413,1984
1452,Sydbank Park (Haderslev),55.87177805,9.857520727,3623
1453,Ceres Park & Arena (Århus),55.48194305,8.438397123,6138
1454,Right to Dream Park (Farum),57.05203525,9.898599342,5133
1455,Brøndby Stadion (Brøndby),56.1169164,8.951716477,13317
1456,Nature Energy Park (Odense),56.63315375,9.817017588,5801
1457,Aalborg Portland Park (Aalborg),56.184187,9.575152258,3791
1458,CASA Arena Horsens (Horsens),55.2613291,9.4877072,1261
1459,Cepheus Park Randers (Randers),56.1316074,10.19619138,2103
1460,Lyngby Stadion (Lyngby),55.81619865,12.35303259,2434
1461,Brøndby Stadion (Brøndby),55.6503299,12.4170778,9703
1462,MCH Arena (Herning),55.397745,10.35022493,11109
1463,Telia Parken (København),57.05203525,9.898599342,12226
1464,Blue Water Arena (Esbjerg),55.87177805,9.857520727,5449
1465,Sydbank Park (Haderslev),56.46607165,10.01015413,4316
1466,JYSK park (Silkeborg),55.7813228,12.50571451,2667
1467,Nature Energy Park (Odense),55.6503299,12.4170778,9576
1468,MCH Arena (Herning),56.1169164,8.951716477,6108
1469,Right to Dream Park (Farum),55.70270425,12.57226378,1621
1470,DS Arena (Hobro),55.48194305,8.438397123,2071
1471,Right to Dream Park (Farum),55.2613291,9.4877072,1552
1472,Cepheus Park Randers (Randers),56.184187,9.575152258,3103
1473,Lyngby Stadion (Lyngby),55.397745,10.35022493,3114
1474,JYSK park (Silkeborg),56.1169164,8.951716477,3282
1475,Aalborg Portland Park (Aalborg),55.81619865,12.35303259,7896
1476,CASA Arena Horsens (Horsens),56.63315375,9.817017588,3566
1477,Ceres Park & Arena (Århus),55.81619865,12.35303259,7530
1478,Blue Water Arena (Esbjerg),56.46607165,10.01015413,3116
1479,CASA Arena Horsens (Horsens),55.7813228,12.50571451,1794
1480,Nature Energy Park (Odense),56.184187,9.575152258,4864
1481,Brøndby Stadion (Brøndby),57.05203525,9.898599342,16388
1482,Telia Parken (København),55.87177805,9.857520727,13240
1483,MCH Arena (Herning),56.1316074,10.19619138,8103
1484,DS Arena (Hobro),55.48194305,8.438397123,N/A
1485,Sydbank Park (Haderslev),55.87177805,9.857520727,N/A
1486,Aalborg Portland Park (Aalborg),55.397745,10.35022493,N/A
1487,Telia Parken (København),55.6503299,12.4170778,N/A
1488,Right to Dream Park (Farum),55.70270425,12.57226378,N/A
1489,Cepheus Park Randers (Randers),56.1169164,8.951716477,N/A
1490,JYSK park (Silkeborg),56.63315375,9.817017588,4316
1491,Ceres Park & Arena (Århus),55.2613291,9.4877072,N/A
1492,JYSK park (Silkeborg),57.05203525,9.898599342,0
1493,Blue Water Arena (Esbjerg),55.70270425,12.57226378,0
1494,Cepheus Park Randers (Randers),55.81619865,12.35303259,0
1495,MCH Arena (Herning),56.46607165,10.01015413,0
1496,Lyngby Stadion (Lyngby),56.184187,9.575152258,0
1497,Ceres Park & Arena (Århus),56.1316074,10.19619138,0
1498,Brøndby Stadion (Brøndby),56.184187,9.575152258,0
1499,Telia Parken (København),55.48194305,8.438397123,0
1500,Sydbank Park (Haderslev),56.46607165,10.01015413,0
1501,Aalborg Portland Park (Aalborg),56.1169164,8.951716477,0
1502,Nature Energy Park (Odense),55.7813228,12.50571451,0
1503,CASA Arena Horsens (Horsens),56.1316074,10.19619138,0
1504,Right to Dream Park (Farum),55.6503299,12.4170778,0
1505,DS Arena (Hobro),55.70270425,12.57226378,0
1506,Blue Water Arena (Esbjerg),55.2613291,9.4877072,400
1507,DS Arena (Hobro),57.05203525,9.898599342,280
1508,Aalborg Portland Park (Aalborg),55.397745,10.35022493,224
1509,Sydbank Park (Haderslev),55.87177805,9.857520727,300
1510,Right to Dream Park (Farum),55.81619865,12.35303259,273
1511,Brøndby Stadion (Brøndby),56.63315375,9.817017588,200
1512,JYSK park (Silkeborg),55.48194305,8.438397123,294
1513,CASA Arena Horsens (Horsens),56.63315375,9.817017588,300
1514,Cepheus Park Randers (Randers),57.05203525,9.898599342,280
1515,Ceres Park & Arena (Århus),55.2613291,9.4877072,300
1516,Telia Parken (København),55.81619865,12.35303259,120
1517,Lyngby Stadion (Lyngby),55.6503299,12.4170778,300
1518,Nature Energy Park (Odense),56.184187,9.575152258,300
1519,MCH Arena (Herning),55.87177805,9.857520727,300
1520,CASA Arena Horsens (Horsens),56.46607165,10.01015413,900
1521,Aalborg Portland Park (Aalborg),56.1316074,10.19619138,280
1522,JYSK park (Silkeborg),55.70270425,12.57226378,291
1523,Blue Water Arena (Esbjerg),55.7813228,12.50571451,300
1524,Brøndby Stadion (Brøndby),55.397745,10.35022493,3000
1525,MCH Arena (Herning),56.1169164,8.951716477,300
1526,Lyngby Stadion (Lyngby),55.87177805,9.857520727,875
1527,Ceres Park & Arena (Århus),57.05203525,9.898599342,300
1528,Sydbank Park (Haderslev),56.184187,9.575152258,300
1529,Cepheus Park Randers (Randers),55.48194305,8.438397123,4316
1530,DS Arena (Hobro),55.6503299,12.4170778,300
1531,Right to Dream Park (Farum),56.1169164,8.951716477,300
1532,Telia Parken (København),55.7813228,12.50571451,300
1533,Nature Energy Park (Odense),56.1316074,10.19619138,300
1534,Blue Water Arena (Esbjerg),55.2613291,9.4877072,300
1535,JYSK park (Silkeborg),56.46607165,10.01015413,525
1536,Sydbank Park (Haderslev),56.63315375,9.817017588,1500
1537,Right to Dream Park (Farum),55.81619865,12.35303259,847
1538,DS Arena (Hobro),55.70270425,12.57226378,388
1539,Aalborg Portland Park (Aalborg),55.397745,10.35022493,280
1540,Ceres Park & Arena (Århus),55.48194305,8.438397123,7048
1541,Cepheus Park Randers (Randers),56.184187,9.575152258,1223
1542,CASA Arena Horsens (Horsens),55.2613291,9.4877072,1066
1543,Nature Energy Park (Odense),55.81619865,12.35303259,2830
1544,Lyngby Stadion (Lyngby),56.63315375,9.817017588,1200
1545,Brøndby Stadion (Brøndby),57.05203525,9.898599342,4925
1546,Aalborg Portland Park (Aalborg),56.1316074,10.19619138,1627
